Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"4/15 San Mateo Blvd, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-120069545,https://i2.au.reastatic.net/340x64/91a8160f9d13c61b4dd5eab708a70e8fc0f390082208f2e1191fa2e8af00f043/logo.jpg,Agent: ANDY HUANG,,Sold,"$460,000",3,2,2,176,m²,Townhouse,Sold on 27 Jul 2015
"230 Bleasby Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-120113809,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Peter Son,,Sold,"$2,760,000",6,3,2,0.81,ha,House,Sold on 25 Jul 2015
"Unit 69/37 Slobodian Avenue, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-119021863,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Emily Xiong,,Sold,"$462,000",3,2,1,75,m²,Townhouse,Sold on 22 Jul 2015
"19 Catalpa Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-120107257,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Lisa Etri,,Sold,"$560,000",3,2,2,629,m²,House,Sold on 17 Jul 2015
"21/75 Levington Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-120023761,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Ela Milne,,Sold,"$463,000",3,2,2,,,Townhouse,Sold on 16 Jul 2015
"48 Ellendale Circuit, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119400363,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$720,000",5,2,2,651,m²,House,Sold on 09 Jul 2015
"130 Padstow Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119969545,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Emily Xiong,,Sold,"$2,400,000",5,3,2,0.4,ha,House,Sold on 04 Jul 2015
"16 Heathfield Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119960977,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Anton Silaen,,Sold,"$700,000",3,2,2,592,m²,House,Sold on 04 Jul 2015
"22 Devonlea Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119778855,https://i2.au.reastatic.net/340x64/458a36f2d414eda461f539c23ce76dfe3f86b5c442b88f5650ace08ab984116b/logo.gif,Agent: Kate Crozier,,Sold,"$680,000",3,2,2,630,m²,House,Sold on 04 Jul 2015
"2 Bramwell Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-120004201,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$600,000",4,2,2,612,m²,House,Sold on 04 Jul 2015
"31 Alan Crescent, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119412883,https://i2.au.reastatic.net/340x64/eb80652f7336c7a35bfaa3d0b2540ffc7198a120f411f05d29bfefb6b39f3fe2/logo.jpg,Agent: Quy Early,,Sold,"$550,000",4,2,2,618,m²,House,Sold on 01 Jul 2015
"37 Manchester Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119888409,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Agent: Varun Kapoor (Warren),,Sold,"$438,000",3,1,2,442,m²,House,Sold on 30 Jun 2015
"32 Cressbrook Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119803011,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$588,000",4,2,2,783,m²,House,Sold on 22 Jun 2015
"5/12 Angel Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-119849149,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$370,000",3,2,2,230,m²,Townhouse,Sold on 19 Jun 2015
"18 Coneybeer Place, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-120002505,https://i2.au.reastatic.net/340x64/4252dc29805927c5efdae5c9cfbd12b6a12dbe3323a7d42dc635456ee4a03799/logo.jpg,Agent: Johnson Teo,,Sold,"$745,500",5,3,2,,,House,Sold on 18 Jun 2015
"74 Blue Grass Crescent, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119966225,https://i2.au.reastatic.net/340x64/f4011f67b87f98df550e75d8fdc985ae630102b7ea1c29697c5e985c1367bcf8/logo.jpg,,,Sold,"$785,000",5,3,3,720,m²,House,Sold on 16 Jun 2015
"Unit 10/15 San Mateo Boulevarde, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-119896233,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Zora Liu,,Sold,"$465,000",3,2,2,,,Townhouse,Sold on 15 Jun 2015
"11 Amber Close, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119764663,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Zora Liu,,Sold,"$1,000,000",5,2,2,908,m²,House,Sold on 13 Jun 2015
"92 Holmead Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119885685,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Ela Milne,,Sold,"$650,000",3,2,4,729,m²,House,Sold on 11 Jun 2015
"10 Forbes Place, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119706963,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Lachlan Smith,,Sold,"$800,000",4,3,2,722,m²,House,Sold on 10 Jun 2015
"19 Alan Crescent, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119832079,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Lachlan Smith,,Sold,"$656,000",4,2,2,685,m²,House,Sold on 09 Jun 2015
"Lot 10, 61 Gaskell Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-residential+land-qld-eight+mile+plains-201175111,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Zora Liu,,Sold,"$458,500",,,,470,m²,Residential Land,Sold on 08 Jun 2015
"14 Catalpa Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119612091,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,,,Sold,"$550,000",3,2,2,976,m²,House,Sold on 29 May 2015
"72 Collett Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-114862311,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$550,000",4,2,2,452,m²,House,Sold on 27 May 2015
"8 Devonlea St, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118305603,https://i2.au.reastatic.net/340x64/458a36f2d414eda461f539c23ce76dfe3f86b5c442b88f5650ace08ab984116b/logo.gif,Agent: Prince Realty,,Sold,"$675,000",4,2,2,617,m²,House,Sold on 26 May 2015
"7/2311 Logan Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-119726659,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Ela Milne,,Sold,"$401,800",3,2,1,,,Townhouse,Sold on 25 May 2015
"9 Collett Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119641747,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$1,075,000",4,3,2,638,m²,House,Sold on 24 May 2015
"76 Goorari Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119645191,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Zora Liu,,Sold,"$623,000",4,3,2,"1,391",m²,House,Sold on 23 May 2015
"25 Dromos Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119566219,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Agent: Mario Sultana,,Sold,"$698,000",4,2,2,794,m²,House,Sold on 22 May 2015
"10/68 Timaru Crescent, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-119483799,https://i2.au.reastatic.net/340x64/160179480d620cfa4d3913ce4858a90201e94e9260b484f40539d9f375692963/logo.jpg,,,Sold,"$405,000",3,2,1,,,Townhouse,Sold on 22 May 2015
"17/30 Lindeman Place, Eight Mile Plains",https://www.realestate.com.au/sold/property-villa-qld-eight+mile+plains-119574371,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,Agent: Trent Powles,,Sold,"$405,000",3,2,3,,,Villa,Sold on 22 May 2015
"28 Alan Crescent, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119566851,https://i2.au.reastatic.net/340x64/cb5bf5ededab5c390b6c757b66aa84ff025940912946faa4123e89944ecf1160/logo.jpg,,,Sold,"$698,000",4,3,2,474,m²,House,Sold on 19 May 2015
"2 Meredith Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119597059,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$825,000",4,3,2,680,m²,House,Sold on 16 May 2015
"24 Bleasby Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119471407,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Emily Xiong,,Sold,"$2,300,000",4,2,2,0.4,ha,House,Sold on 14 May 2015
"17 Kurru Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119271671,https://i2.au.reastatic.net/340x64/458a36f2d414eda461f539c23ce76dfe3f86b5c442b88f5650ace08ab984116b/logo.gif,Agent: Benjamin Kim,,Sold,"$650,000",3,2,2,611,m²,House,Sold on 14 May 2015
"1 Tweed Close, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119656727,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Tony Langanis,,Sold,"$828,000",5,3,2,741,m²,House,Sold on 13 May 2015
"28/228 Gaskell Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-118871907,https://i2.au.reastatic.net/340x64/3748f7a4248df23bc76f93ead6bd312d70c05cffe41a454ed74e8a98812c82be/logo.jpg,Agent: PHILIP RESNIKOFF,,Sold,"$385,000",3,2,2,,,Townhouse,Sold on 06 May 2015
"52 Dandelion Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119484699,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Peter Florentzos,,Sold,"$1,160,000",4,2,2,600,m²,House,Sold on 02 May 2015
"7 Brooklands Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119454111,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Lachlan Smith,,Sold,"$639,000",4,2,2,691,m²,House,Sold on 02 May 2015
"274 Padstow Rd, Eight Mile Plains",https://www.realestate.com.au/sold/property-residential+land-qld-eight+mile+plains-201095983,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,,,Sold,"$2,100,000",,,,0.4,ha,Residential Land,Sold on 01 May 2015
"25/2311 Logan Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-119132219,,,,Sold,"$410,000",3,2,2,,,Townhouse,Sold on 01 May 2015
"181 Bleasby Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119652899,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,Agent: James Zhou,,Sold,"$2,000,000",5,3,4,,,House,Sold on 30 Apr 2015
"19/538 Warrigal Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-119441547,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Lachlan Smith,,Sold,"$419,500",3,2,1,,,Townhouse,Sold on 30 Apr 2015
"2 Hollyberry Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119362211,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Lachlan Smith,,Sold,"$733,000",4,2,6,607,m²,House,Sold on 24 Apr 2015
"8 Henderson Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119243699,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Agent: Shona McKenzie,,Sold,"$775,000",4,2,2,600,m²,House,Sold on 20 Apr 2015
"262 Padstow Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-117606915,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Emily Xiong,,Sold,"$2,250,000",6,3,2,"3,663",m²,House,Sold on 15 Apr 2015
"13/90 Oakleaf Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-118785807,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Agent: Carol Spalding,,Sold,"$370,000",3,2,1,,,Townhouse,Sold on 13 Apr 2015
"22/359 Warrigal Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-119171195,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Agent: Carol Spalding,,Sold,"$398,000",3,2,2,,,Townhouse,Sold on 10 Apr 2015
"34 Greenlaw Place, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119176323,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$540,000",4,2,2,450,m²,House,Sold on 03 Apr 2015
"22 Fanfare Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118867211,https://i2.au.reastatic.net/340x64/458a36f2d414eda461f539c23ce76dfe3f86b5c442b88f5650ace08ab984116b/logo.gif,Agent: Prince Realty,,Sold,"$725,000",4,3,2,736,m²,House,Sold on 02 Apr 2015
"71/15 Violet Close, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118927819,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$382,000",3,2,1,,,House,Sold on 31 Mar 2015
"5 Pirra Close, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118992011,https://i2.au.reastatic.net/340x64/689294ad33bdd5aa7abea1b72c166c49c332964bf4e451be1cf2fef4f6e7485c/logo.jpg,Agent: John Kubatov,,Sold,"$710,000",5,3,2,779,m²,House,Sold on 30 Mar 2015
"5/41 Bleasby Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-119523899,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$355,000",3,2,1,,,Townhouse,Sold on 30 Mar 2015
"80/2311 Logan Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-118942059,https://i2.au.reastatic.net/340x64/4252dc29805927c5efdae5c9cfbd12b6a12dbe3323a7d42dc635456ee4a03799/logo.jpg,,,Sold,"$400,000",3,2,2,,m²,Townhouse,Sold on 24 Mar 2015
"5 Sagittarius Crs(entry from 142 Padstow Road), Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118694631,https://i2.au.reastatic.net/340x64/30c54f9d0f3aa420dc94e104d1e73c1ce5774c71924c0682df6d9cc96774151d/logo.jpg,Agent: TYD Group Sales,,Sold,"$850,000",5,3,4,633,m²,House,Sold on 18 Mar 2015
"90 Underwood Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119318003,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$600,000",4,2,2,697,m²,House,Sold on 17 Mar 2015
"32 London Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119295571,https://i2.au.reastatic.net/340x64/593055c9c715b8e8cfe54b48a28bfd1e36517b801436078871d0461622c898d1/logo.gif,Agent: Michael O'Brien,,Sold,"$438,000",3,1,2,405,m²,House,Sold on 16 Mar 2015
"86/37 Slobodian Avenue, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-119083111,,,,Sold,"$500,000",4,2,2,,,Townhouse,Sold on 13 Mar 2015
"61/37 Slobodian Avenue, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-118863583,,,,Sold,"$445,000",2,2,2,,,Townhouse,Sold on 13 Mar 2015
"6 Chloe Close, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119050627,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Grant Boman,,Sold,"$630,000",4,2,4,701,m²,House,Sold on 12 Mar 2015
"34/42 Slobodian Avenue, Eight Mile Plains",https://www.realestate.com.au/sold/property-apartment-qld-eight+mile+plains-118977083,https://i2.au.reastatic.net/340x64/458a36f2d414eda461f539c23ce76dfe3f86b5c442b88f5650ace08ab984116b/logo.gif,Agent: Martin Radford,,Sold,"$486,000",3,2,1,,,Apartment,Sold on 11 Mar 2015
"31/26 Buckingham Place, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-118223267,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$350,000",3,2,1,,,Townhouse,Sold on 10 Mar 2015
"11/68 Timaru, Eight Mile Plains",https://www.realestate.com.au/sold/property-apartment-qld-eight+mile+plains-118817967,https://i2.au.reastatic.net/340x64/d33de43d2e5fcb429617a85d6064be872595fbc9f4038a6ecd1ede6fc5072863/logo.gif,Agent: Reg Strow Real Estate Office,,Sold,"$380,000",3,2,2,,,Apartment,Sold on 09 Mar 2015
"21 Nardie Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118952275,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$540,000",3,2,2,,,House,Sold on 06 Mar 2015
"108 Holmead Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118942635,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$610,000",5,2,2,600,m²,House,Sold on 26 Feb 2015
"39 McGarry Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-residential+land-qld-eight+mile+plains-201096423,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$439,000",,,,644,m²,Residential Land,Sold on 20 Feb 2015
"15 Semillon Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118928275,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Ela Milne,,Sold,"$682,000",4,3,2,,,House,Sold on 18 Feb 2015
"451 Warrigal Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118565531,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,,,Sold,"$480,000",3,1,2,603,m²,House,Sold on 16 Feb 2015
"9 McGarry Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118872103,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$960,000",5,3,2,640,m²,House,Sold on 14 Feb 2015
"268 Padstow Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-117752939,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Emily Xiong,,Sold,"$2,200,000",1,1,,0.4,ha,House,Sold on 13 Feb 2015
"92 Gaskell Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-residential+land-qld-eight+mile+plains-201330370,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Zora Liu,,Sold,"$440,000",,,,662,m²,Residential Land,Sold on 12 Feb 2015
"Unit 62/37 Slobodian Avenue, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-118244935,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Agent: Emily Xiong,,Sold,"$430,000",2,2,1,89,m²,Townhouse,Sold on 12 Feb 2015
"11/41 Bleasby Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-118563075,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Ela Milne,,Sold,"$345,500",3,1,1,,,Townhouse,Sold on 11 Feb 2015
"5 Lakkari Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118775119,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Zora Liu,,Sold,"$751,000",5,3,2,864,m²,House,Sold on 09 Feb 2015
"7 Bowers Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118780295,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Agent: Shona McKenzie,,Sold,"$750,000",5,3,2,491,m²,House,Sold on 05 Feb 2015
"18 Walker Circuit, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118743195,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,,,Sold,"$870,000",5,3,2,510,m²,House,Sold on 03 Feb 2015
"12/538 Warrigal Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-118826651,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Ela Milne,,Sold,"$418,000",3,2,1,,,Townhouse,Sold on 02 Feb 2015
"9 Pinnacle Place, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118215255,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$1,180,000",5,4,2,629,m²,House,Sold on 30 Jan 2015
"12 Chanel Crescent, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118354227,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$847,500",4,3,3,,,House,Sold on 30 Jan 2015
"9 Dane Court, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118345707,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$625,000",4,2,3,731,m²,House,Sold on 30 Jan 2015
"42 Settler Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118349871,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$762,500",4,2,2,702,m²,House,Sold on 29 Jan 2015
"16 Collett Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118636191,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Lachlan Smith,,Sold,"$778,000",4,2,2,603,m²,House,Sold on 23 Jan 2015
